ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	eventID
430	FBgn0085432	pan	chr4	+	87016	87166	85711	85799	94422	94615	430	827	0	640	1	225	75	1.0	1.0	1.0	0.995	0.005	chr4:+:85711-85799:87016-87166:94422-94615
4312	FBgn0026259	eIF5B	chr3L	-	3443457	3443565	3432203	3432365	3445364	3445560	4312	769	0	647	2	183	75	1.0	1.0	1.0	0.993	0.007	chr3L:-:3432203-3432365:3443457-3443565:3445364-3445560
431	FBgn0085432	pan	chr4	+	72403	72594	69325	69849	72816	72862	431	1235	3	727	0	266	75	1.0	1.0	0.991	1.0	-0.009	chr4:+:69325-69849:72403-72594:72816-72862
4320	FBgn0004177	mts	chr2L	+	7831468	7831659	7830461	7831025	7831733	7833576	4320	1451	0	1373	1	266	75	1.0	1.0	1.0	0.997	0.003	chr2L:+:7830461-7831025:7831468-7831659:7831733-7833576
4322	FBgn0050423	CG30423	chr2R	-	24875658	24875659	24875337	24875593	24875764	24875865	4322	305	2	156	0	76	75	1.0	1.0	0.993	1.0	-0.007	chr2R:-:24875337-24875593:24875658-24875659:24875764-24875865
4323	FBgn0001220	Hsc70-5	chr2R	-	14255668	14255715	14254828	14255407	14255833	14256192	4323	416	0	201	1	122	75	1.0	1.0	1.0	0.992	0.008	chr2R:-:14254828-14255407:14255668-14255715:14255833-14256192
433	FBgn0026562	BM-40-SPARC	chr3R	-	26870192	26870372	26869237	26870130	26871925	26871995	433	8018	0	2886	2	255	75	1.0	1.0	1.0	0.998	0.002	chr3R:-:26869237-26870130:26870192-26870372:26871925-26871995
4343	FBgn0082582	tmod	chr3R	+	30577178	30577558	30572924	30573072	30578116	30578905	4343	6661	1	5473	0	455	75	1.0	1.0	0.999	1.0	-0.001	chr3R:+:30572924-30573072:30577178-30577558:30578116-30578905
4355	FBgn0038747	RhoGAP92B	chr3R	+	19910892	19911859	19908433	19908609	19912311	19913730	4355	2883	0	2355	1	1042	75	1.0	1.0	1.0	0.994	0.006	chr3R:+:19908433-19908609:19910892-19911859:19912311-19913730
4367	FBgn0020309	crol	chr2L	-	11803784	11803898	11802904	11803674	11808013	11808972	4367	609	0	695	1	189	75	1.0	1.0	1.0	0.996	0.004	chr2L:-:11802904-11803674:11803784-11803898:11808013-11808972
4368	FBgn0020309	crol	chr2L	-	11803784	11803898	11802904	11803674	11809125	11809438	4368	620	0	755	2	189	75	1.0	1.0	1.0	0.993	0.007	chr2L:-:11802904-11803674:11803784-11803898:11809125-11809438
4369	FBgn0020309	crol	chr2L	-	11803784	11803898	11800154	11800322	11809125	11809438	4369	365	0	520	1	189	75	1.0	1.0	1.0	0.995	0.005	chr2L:-:11800154-11800322:11803784-11803898:11809125-11809438
4371	FBgn0020309	crol	chr2L	-	11802904	11803674	11800154	11800322	11809125	11809438	4371	1659	0	1769	1	845	75	1.0	1.0	1.0	0.994	0.006	chr2L:-:11800154-11800322:11802904-11803674:11809125-11809438
4377	FBgn0020309	crol	chr2L	-	11800154	11800322	11798664	11799402	11802904	11803674	4377	332	0	346	1	243	75	1.0	1.0	1.0	0.991	0.009	chr2L:-:11798664-11799402:11800154-11800322:11802904-11803674
4378	FBgn0020309	crol	chr2L	-	11800154	11800322	11798664	11799402	11802286	11803674	4378	567	0	559	1	243	75	1.0	1.0	1.0	0.994	0.006	chr2L:-:11798664-11799402:11800154-11800322:11802286-11803674
4381	FBgn0020309	crol	chr2L	-	11802370	11803674	11800154	11800322	11809125	11809438	4381	2405	0	2412	1	1379	75	1.0	1.0	1.0	0.992	0.008	chr2L:-:11800154-11800322:11802370-11803674:11809125-11809438
4383	FBgn0020309	crol	chr2L	-	11802286	11803674	11800154	11800322	11809125	11809438	4383	2801	0	2753	1	1463	75	1.0	1.0	1.0	0.993	0.007	chr2L:-:11800154-11800322:11802286-11803674:11809125-11809438
4384	FBgn0261822	Bsg	chr2L	+	8105691	8105809	8089393	8089736	8106839	8107000	4384	1208	0	999	2	193	75	1.0	1.0	1.0	0.995	0.005	chr2L:+:8089393-8089736:8105691-8105809:8106839-8107000
4386	FBgn0261822	Bsg	chr2L	+	8089184	8089736	8083419	8083521	8105691	8105809	4386	8301	0	8220	3	627	75	1.0	1.0	1.0	0.997	0.003	chr2L:+:8083419-8083521:8089184-8089736:8105691-8105809
4387	FBgn0261822	Bsg	chr2L	+	8089184	8089736	8088303	8088453	8105691	8105809	4387	8285	1	8158	6	627	75	1.0	1.0	0.999	0.994	0.005	chr2L:+:8088303-8088453:8089184-8089736:8105691-8105809
4388	FBgn0261822	Bsg	chr2L	+	8089393	8089736	8083419	8083521	8105691	8105809	4388	7872	0	7448	3	418	75	1.0	1.0	1.0	0.998	0.002	chr2L:+:8083419-8083521:8089393-8089736:8105691-8105809
4389	FBgn0261822	Bsg	chr2L	+	8089393	8089736	8088303	8088453	8105691	8105809	4389	7748	1	7356	6	418	75	1.0	1.0	0.999	0.995	0.004	chr2L:+:8088303-8088453:8089393-8089736:8105691-8105809
4397	FBgn0034013	unc-5	chr2R	+	15356820	15357712	15350062	15350594	15358008	15358290	4397	1664	0	1599	1	967	75	1.0	1.0	1.0	0.992	0.008	chr2R:+:15350062-15350594:15356820-15357712:15358008-15358290
43	FBgn0026401	Nipped-B	chr2R	-	4726623	4726788	4722146	4722325	4726847	4727734	43	1532	0	1491	1	240	75	1.0	1.0	1.0	0.998	0.002	chr2R:-:4722146-4722325:4726623-4726788:4726847-4727734
4400	FBgn0016691	Oscp	chr3R	+	15265926	15266370	15265590	15265690	15266432	15266690	4400	5608	3	1654	0	519	75	1.0	1.0	0.996	1.0	-0.004	chr3R:+:15265590-15265690:15265926-15266370:15266432-15266690
4406	FBgn0013325	RpL11	chr2R	+	19442800	19443098	19442617	19442740	19443312	19443518	4406	28298	2	8656	0	373	75	1.0	1.0	1.0	1.0	0.0	chr2R:+:19442617-19442740:19442800-19443098:19443312-19443518
4425	FBgn0026869	Thd1	chr4	-	550753	551380	549713	549873	551990	553741	4425	1231	0	1035	1	702	75	1.0	1.0	1.0	0.991	0.009	chr4:-:549713-549873:550753-551380:551990-553741
4426	FBgn0026869	Thd1	chr4	-	549713	549873	549258	549621	550753	551380	4426	696	0	534	1	235	75	1.0	1.0	1.0	0.994	0.006	chr4:-:549258-549621:549713-549873:550753-551380
4427	FBgn0026869	Thd1	chr4	-	551990	553741	550753	551380	557442	557854	4427	7480	0	5239	1	1826	75	1.0	1.0	1.0	0.995	0.005	chr4:-:550753-551380:551990-553741:557442-557854
4428	FBgn0026869	Thd1	chr4	-	551990	553741	549713	549873	557442	557854	4428	7310	0	5141	1	1826	75	1.0	1.0	1.0	0.995	0.005	chr4:-:549713-549873:551990-553741:557442-557854
4431	FBgn0261283	HLH106	chr3L	+	19794673	19794699	19793934	19794159	19794901	19796392	4431	0	1443	1	832	101	75	1.0	1.0	0.0	0.001	-0.001	chr3L:+:19793934-19794159:19794673-19794699:19794901-19796392
4432	FBgn0261283	HLH106	chr3L	+	19794563	19794699	19793934	19794159	19794901	19796392	4432	13	1443	3	832	211	75	1.0	1.0	0.003	0.001	0.002	chr3L:+:19793934-19794159:19794563-19794699:19794901-19796392
4434	FBgn0026620	tacc	chr3R	-	4737313	4737375	4737180	4737252	4737472	4737780	4434	1030	0	878	2	137	75	1.0	1.0	1.0	0.996	0.004	chr3R:-:4737180-4737252:4737313-4737375:4737472-4737780
4435	FBgn0026620	tacc	chr3R	-	4748355	4748548	4744463	4744665	4748790	4749056	4435	18	79	6	29	268	75	0.862360363705	1.0	0.06	0.055	0.005	chr3R:-:4744463-4744665:4748355-4748548:4748790-4749056
4436	FBgn0026620	tacc	chr3R	-	4737313	4737378	4737180	4737252	4737472	4737780	4436	1719	0	1405	2	140	75	1.0	1.0	1.0	0.997	0.003	chr3R:-:4737180-4737252:4737313-4737378:4737472-4737780
4437	FBgn0026620	tacc	chr3R	-	4737180	4737252	4737022	4737127	4737472	4737780	4437	1201	0	997	2	147	75	1.0	1.0	1.0	0.996	0.004	chr3R:-:4737022-4737127:4737180-4737252:4737472-4737780
4441	FBgn0005624	Psc	chr2R	-	12977316	12978221	12974503	12974594	12980047	12980994	4441	1141	0	1489	1	980	75	1.0	1.0	1.0	0.991	0.009	chr2R:-:12974503-12974594:12977316-12978221:12980047-12980994
4446	FBgn0032884	Pomp	chr2L	+	20787849	20788115	20787655	20787785	20788402	20789098	4446	2145	2	1061	1	341	75	1.0	1.0	0.996	0.996	0.0	chr2L:+:20787655-20787785:20787849-20788115:20788402-20789098
4449	FBgn0036451	CG9425	chr3L	+	14791870	14791960	14791436	14791550	14792027	14792460	4449	331	0	363	1	165	75	1.0	1.0	1.0	0.994	0.006	chr3L:+:14791436-14791550:14791870-14791960:14792027-14792460
4454	FBgn0262115	CG17683	chr2R	+	4131321	4131979	4131187	4131268	4132036	4132931	4454	1054	0	574	1	733	75	0.888276655975	1.0	1.0	0.983	0.017	chr2R:+:4131187-4131268:4131321-4131979:4132036-4132931
4457	FBgn0262115	CG17683	chr2R	+	4131346	4131979	4130973	4131268	4132036	4132931	4457	980	0	559	1	708	75	0.985577347862	1.0	1.0	0.983	0.017	chr2R:+:4130973-4131268:4131346-4131979:4132036-4132931
4471	FBgn0010225	Gel	chr3R	+	4236581	4236804	4235216	4235324	4238302	4238377	4471	3778	0	991	2	298	75	1.0	1.0	1.0	0.992	0.008	chr3R:+:4235216-4235324:4236581-4236804:4238302-4238377
4473	FBgn0010225	Gel	chr3R	+	4237624	4237817	4236552	4236804	4238302	4238377	4473	6989	0	1703	1	268	75	1.0	1.0	1.0	0.998	0.002	chr3R:+:4236552-4236804:4237624-4237817:4238302-4238377
4474	FBgn0010225	Gel	chr3R	+	4237624	4237817	4235216	4235324	4238302	4238377	4474	5530	0	1374	2	268	75	1.0	1.0	1.0	0.995	0.005	chr3R:+:4235216-4235324:4237624-4237817:4238302-4238377
4475	FBgn0010225	Gel	chr3R	+	4236552	4236804	4235216	4235324	4237624	4237817	4475	13864	4	3502	6	327	75	1.0	1.0	0.999	0.993	0.006	chr3R:+:4235216-4235324:4236552-4236804:4237624-4237817
4476	FBgn0010225	Gel	chr3R	+	4236552	4236804	4235216	4235324	4238302	4238377	4476	12401	0	3168	2	327	75	1.0	1.0	1.0	0.997	0.003	chr3R:+:4235216-4235324:4236552-4236804:4238302-4238377
4481	FBgn0019936	RpS20	chr3R	+	20822417	20822573	20822180	20822273	20822801	20822891	4481	34000	0	12445	2	231	75	1.0	1.0	1.0	1.0	0.0	chr3R:+:20822180-20822273:20822417-20822573:20822801-20822891
4497	FBgn0037705	mura	chr3R	-	9546797	9547370	9541678	9542009	9551765	9551806	4497	429	0	645	1	648	75	0.818806303907	1.0	1.0	0.987	0.013	chr3R:-:9541678-9542009:9546797-9547370:9551765-9551806
4508	FBgn0037261	CG9775	chr3R	-	4640012	4640336	4639633	4639752	4641328	4641579	4508	1430	1	887	0	399	75	1.0	1.0	0.996	1.0	-0.004	chr3R:-:4639633-4639752:4640012-4640336:4641328-4641579
4513	FBgn0002069	Aats-asp	chr2R	+	12880769	12880870	12880167	12880380	12880949	12881275	4513	1522	1	1075	1	176	75	1.0	1.0	0.998	0.998	0.0	chr2R:+:12880167-12880380:12880769-12880870:12880949-12881275
4528	FBgn0265297	pAbp	chr2R	+	18143412	18144897	18141487	18141672	18144966	18145274	4528	59205	0	55188	1	1560	75	1.0	1.0	1.0	1.0	0.0	chr2R:+:18141487-18141672:18143412-18144897:18144966-18145274
4529	FBgn0265297	pAbp	chr2R	+	18141487	18141672	18140776	18140954	18143412	18144897	4529	6854	0	7208	4	260	75	1.0	1.0	1.0	0.998	0.002	chr2R:+:18140776-18140954:18141487-18141672:18143412-18144897
4543	FBgn0037989	ATP8B	chr3R	-	12069984	12070101	12068374	12069921	12070159	12070408	4543	412	0	851	1	192	75	1.0	1.0	1.0	0.997	0.003	chr3R:-:12068374-12069921:12069984-12070101:12070159-12070408
4545	FBgn0037989	ATP8B	chr3R	-	12082574	12082881	12076373	12076586	12090237	12090612	4545	1354	0	2262	2	382	75	1.0	1.0	1.0	0.996	0.004	chr3R:-:12076373-12076586:12082574-12082881:12090237-12090612
4546	FBgn0037989	ATP8B	chr3R	-	12076683	12076742	12076373	12076586	12082574	12082881	4546	521	0	1170	6	134	75	1.0	1.0	1.0	0.991	0.009	chr3R:-:12076373-12076586:12076683-12076742:12082574-12082881
4547	FBgn0037989	ATP8B	chr3R	-	12076683	12076742	12076373	12076586	12090237	12090612	4547	267	0	720	2	134	75	1.0	1.0	1.0	0.995	0.005	chr3R:-:12076373-12076586:12076683-12076742:12090237-12090612
454	FBgn0264270	Sxl	chrX	-	7091673	7092122	7088577	7088767	7098000	7098053	454	1599	2	1243	0	524	75	1.0	1.0	0.991	1.0	-0.009	chrX:-:7088577-7088767:7091673-7092122:7098000-7098053
4553	FBgn0261556	CG42674	chr3L	-	20197481	20197802	20190657	20192299	20197911	20198317	4553	751	19	477	12	396	75	0.991868628843	1.0	0.882	0.883	-0.001	chr3L:-:20190657-20192299:20197481-20197802:20197911-20198317
4554	FBgn0261556	CG42674	chr3L	-	20190657	20192299	20158479	20158668	20197481	20198317	4554	3325	0	5303	2	1717	75	1.0	1.0	1.0	0.991	0.009	chr3L:-:20158479-20158668:20190657-20192299:20197481-20198317
4555	FBgn0261556	CG42674	chr3L	-	20190657	20192299	20158479	20158668	20197911	20198317	4555	3277	0	5246	2	1717	75	1.0	1.0	1.0	0.991	0.009	chr3L:-:20158479-20158668:20190657-20192299:20197911-20198317
4556	FBgn0261556	CG42674	chr3L	-	20190657	20192299	20168475	20169063	20197481	20198317	4556	3294	0	5272	1	1717	75	1.0	1.0	1.0	0.996	0.004	chr3L:-:20168475-20169063:20190657-20192299:20197481-20198317
4560	FBgn0261556	CG42674	chr3L	-	20168475	20169063	20158479	20158668	20190657	20192299	4560	815	31	833	31	663	75	0.934655314355	1.0	0.748	0.752	-0.004	chr3L:-:20158479-20158668:20168475-20169063:20190657-20192299
4566	FBgn0004167	kst	chr3L	+	3337679	3337828	3336859	3337001	3351495	3351686	4566	605	2	259	1	224	75	0.89788697188	1.0	0.99	0.989	0.001	chr3L:+:3336859-3337001:3337679-3337828:3351495-3351686
4571	FBgn0042174	CR18854	chr2L	-	9788782	9789306	9787278	9788370	9789366	9789615	4571	6746	0	5530	3	599	75	1.0	1.0	1.0	0.996	0.004	chr2L:-:9787278-9788370:9788782-9789306:9789366-9789615
4580	FBgn0052311	zormin	chr3L	-	2124181	2124613	2123596	2123679	2125238	2126670	4580	24	2	52	5	507	75	0.877987412299	1.0	0.64	0.606	0.034	chr3L:-:2123596-2123679:2124181-2124613:2125238-2126670
4583	FBgn0026379	Pten	chr2L	-	10258548	10258656	10258234	10258397	10258727	10258915	4583	424	0	486	1	183	75	1.0	1.0	1.0	0.995	0.005	chr2L:-:10258234-10258397:10258548-10258656:10258727-10258915
458	FBgn0264270	Sxl	chrX	-	7091673	7092170	7088577	7088767	7098000	7098053	458	1761	2	1435	0	572	75	1.0	1.0	0.991	1.0	-0.009	chrX:-:7088577-7088767:7091673-7092170:7098000-7098053
460	FBgn0011722	Tig	chr2L	-	6422259	6422520	6418685	6421951	6423127	6423310	460	874	0	529	1	336	75	1.0	1.0	1.0	0.992	0.008	chr2L:-:6418685-6421951:6422259-6422520:6423127-6423310
4614	FBgn0027835	Dp1	chr2R	+	18413325	18413429	18412847	18413077	18415198	18415286	4614	10	1056	10	459	179	75	1.0	1.0	0.004	0.009	-0.005	chr2R:+:18412847-18413077:18413325-18413429:18415198-18415286
4622	FBgn0040297	Nhe2	chr2L	+	21114593	21115092	21107780	21108227	21116259	21116482	4622	283	0	900	1	574	75	1.0	1.0	1.0	0.992	0.008	chr2L:+:21107780-21108227:21114593-21115092:21116259-21116482
4625	FBgn0015239	Hr78	chr3L	-	21496819	21496877	21496420	21496741	21497290	21497494	4625	110	3	46	1	133	75	0.865232798061	1.0	0.954	0.963	-0.009	chr3L:-:21496420-21496741:21496819-21496877:21497290-21497494
4635	FBgn0026238	gus	chr2R	-	5120762	5121652	5117393	5117802	5128225	5128321	4635	6826	2	4442	0	965	75	1.0	1.0	0.996	1.0	-0.004	chr2R:-:5117393-5117802:5120762-5121652:5128225-5128321
4636	FBgn0026238	gus	chr2R	-	5120762	5121652	5117393	5117802	5121982	5122247	4636	6694	1	4416	1	965	75	1.0	1.0	0.998	0.997	0.001	chr2R:-:5117393-5117802:5120762-5121652:5121982-5122247
4640	FBgn0026238	gus	chr2R	-	5120762	5121840	5117212	5117802	5121982	5122247	4640	6746	1	4348	1	1153	75	1.0	1.0	0.998	0.996	0.002	chr2R:-:5117212-5117802:5120762-5121840:5121982-5122247
4644	FBgn0020306	dom	chr2R	+	21327418	21328219	21325391	21325647	21328439	21329661	4644	1398	1	982	0	876	75	1.0	1.0	0.992	1.0	-0.008	chr2R:+:21325391-21325647:21327418-21328219:21328439-21329661
4647	FBgn0000099	ap	chr2R	-	5716648	5716788	5708925	5709099	5725820	5726832	4647	5134	4	2820	1	215	75	1.0	1.0	0.998	0.999	-0.001	chr2R:-:5708925-5709099:5716648-5716788:5725820-5726832
4648	FBgn0000099	ap	chr2R	-	5717554	5717766	5717281	5717498	5725820	5726832	4648	8086	1	4957	3	287	75	1.0	1.0	1.0	0.998	0.002	chr2R:-:5717281-5717498:5717554-5717766:5725820-5726832
4649	FBgn0000099	ap	chr2R	-	5717554	5717763	5717281	5717498	5725820	5726832	4649	5903	1	3841	3	284	75	1.0	1.0	0.999	0.997	0.002	chr2R:-:5717281-5717498:5717554-5717763:5725820-5726832
4650	FBgn0000099	ap	chr2R	-	5717281	5717498	5716648	5716788	5725820	5726832	4650	6376	0	3944	2	292	75	1.0	1.0	1.0	0.998	0.002	chr2R:-:5716648-5716788:5717281-5717498:5725820-5726832
4657	FBgn0031187	CG14619	chrX	+	22457426	22457551	22455802	22455863	22457613	22458260	4657	604	0	298	1	200	75	1.0	1.0	1.0	0.991	0.009	chrX:+:22455802-22455863:22457426-22457551:22457613-22458260
4681	FBgn0261602	RpL8	chr3L	+	2587750	2587890	2587455	2587513	2588083	2588883	4681	14268	0	6199	5	215	75	1.0	1.0	1.0	0.998	0.002	chr3L:+:2587455-2587513:2587750-2587890:2588083-2588883
4682	FBgn0261602	RpL8	chr3L	+	2587575	2587890	2587455	2587513	2588083	2588883	4682	12966	0	5725	5	390	75	1.0	1.0	1.0	0.995	0.005	chr3L:+:2587455-2587513:2587575-2587890:2588083-2588883
4696	FBgn0020503	CLIP-190	chr2L	+	17394429	17394492	17389340	17389530	17400395	17400551	4696	253	0	257	1	138	75	1.0	1.0	1.0	0.993	0.007	chr2L:+:17389340-17389530:17394429-17394492:17400395-17400551
46	FBgn0026401	Nipped-B	chr2R	-	4695461	4695610	4695118	4695406	4711813	4712045	46	655	0	556	1	224	75	1.0	1.0	1.0	0.995	0.005	chr2R:-:4695118-4695406:4695461-4695610:4711813-4712045
4704	FBgn0052982	CG32982	chr2L	+	9148754	9148799	9126760	9127466	9154658	9154765	4704	1	21	0	2	120	75	0.884608493259	1.0	0.029	0.0	0.029	chr2L:+:9126760-9127466:9148754-9148799:9154658-9154765
4712	FBgn0027588	CG14476	chrX	-	21604462	21604592	21602980	21603730	21605173	21605264	4712	857	0	485	1	205	75	1.0	1.0	1.0	0.994	0.006	chrX:-:21602980-21603730:21604462-21604592:21605173-21605264
4726	FBgn0265487	mbl	chr2R	+	17275409	17276063	17265517	17266211	17351093	17351264	4726	1743	0	1545	1	729	75	1.0	1.0	1.0	0.994	0.006	chr2R:+:17265517-17266211:17275409-17276063:17351093-17351264
4741	FBgn0034420	CG10737	chr2R	+	19177302	19177573	19176587	19176743	19177818	19178223	4741	2	107	1	45	346	75	1.0	1.0	0.004	0.005	-0.001	chr2R:+:19176587-19176743:19177302-19177573:19177818-19178223
4756	FBgn0023407	B4	chr2L	-	13512959	13513473	13509466	13509792	13546910	13547303	4756	2335	0	2144	1	589	75	1.0	1.0	1.0	0.996	0.004	chr2L:-:13509466-13509792:13512959-13513473:13546910-13547303
4764	FBgn0003345	sd	chrX	+	15813848	15814295	15812326	15812530	15819595	15819723	4764	1276	2	900	1	522	75	0.918959799767	1.0	0.989	0.992	-0.003	chrX:+:15812326-15812530:15813848-15814295:15819595-15819723
4766	FBgn0003345	sd	chrX	+	15813848	15814295	15813551	15813606	15819595	15819723	4766	1280	1	897	0	522	75	1.0	1.0	0.995	1.0	-0.005	chrX:+:15813551-15813606:15813848-15814295:15819595-15819723
4767	FBgn0003345	sd	chrX	+	15813848	15814295	15812093	15812271	15819595	15819723	4767	1284	3	898	2	522	75	0.969674697329	1.0	0.984	0.985	-0.001	chrX:+:15812093-15812271:15813848-15814295:15819595-15819723
4768	FBgn0003345	sd	chrX	+	15813600	15814295	15812326	15812530	15819595	15819723	4768	1658	2	1133	1	770	75	0.824292102757	1.0	0.988	0.991	-0.003	chrX:+:15812326-15812530:15813600-15814295:15819595-15819723
4772	FBgn0003345	sd	chrX	+	15813735	15814295	15812326	15812530	15819595	15819723	4772	1486	2	1036	1	635	75	0.861041604558	1.0	0.989	0.992	-0.003	chrX:+:15812326-15812530:15813735-15814295:15819595-15819723
4780	FBgn0000083	AnxB9	chr3R	+	21067445	21067499	21065240	21065285	21068068	21068777	4780	1656	0	758	2	129	75	1.0	1.0	1.0	0.995	0.005	chr3R:+:21065240-21065285:21067445-21067499:21068068-21068777
4792	FBgn0010909	msn	chr3L	-	2561931	2562843	2557792	2558389	2563817	2563959	4792	3368	1	1724	0	987	75	1.0	1.0	0.996	1.0	-0.004	chr3L:-:2557792-2558389:2561931-2562843:2563817-2563959
4796	FBgn0010909	msn	chr3L	-	2560115	2560295	2557792	2558389	2563817	2563959	4796	656	1	199	0	255	75	1.0	1.0	0.995	1.0	-0.005	chr3L:-:2557792-2558389:2560115-2560295:2563817-2563959
4797	FBgn0010909	msn	chr3L	-	2560115	2560295	2557792	2558035	2561931	2562843	4797	567	1	213	0	255	75	1.0	1.0	0.994	1.0	-0.006	chr3L:-:2557792-2558035:2560115-2560295:2561931-2562843
4801	FBgn0264962	Inr-a	chr2R	-	14870048	14870312	14868906	14869032	14870919	14871071	4801	994	0	581	1	339	75	1.0	1.0	1.0	0.992	0.008	chr2R:-:14868906-14869032:14870048-14870312:14870919-14871071
4806	FBgn0011739	wts	chr3R	-	30800037	30800963	30792208	30794489	30806287	30806619	4806	2854	0	1817	1	1001	75	1.0	1.0	1.0	0.993	0.007	chr3R:-:30792208-30794489:30800037-30800963:30806287-30806619
4828	FBgn0023095	caps	chr3L	+	13251153	13251211	13238674	13238714	13265179	13265392	4828	277	0	79	1	133	75	0.814759863876	1.0	1.0	0.978	0.022	chr3L:+:13238674-13238714:13251153-13251211:13265179-13265392
4832	FBgn0033246	ACC	chr2R	-	7985601	7985778	7985065	7985451	7987065	7987237	4832	26	2	16	1	252	75	0.885598406316	1.0	0.795	0.826	-0.031	chr2R:-:7985065-7985451:7985601-7985778:7987065-7987237
4833	FBgn0052831	CG33695	chr2L	+	11278574	11278673	11278393	11278485	11278754	11279847	4833	110	13	71	8	174	75	0.923624596627	1.0	0.785	0.793	-0.008	chr2L:+:11278393-11278485:11278574-11278673:11278754-11279847
4849	FBgn0001123	Galphas	chr2R	+	23944806	23944903	23944229	23944740	23944959	23945080	4849	2023	0	821	1	172	75	1.0	1.0	1.0	0.997	0.003	chr2R:+:23944229-23944740:23944806-23944903:23944959-23945080
4851	FBgn0000559	EF2	chr2L	-	21681343	21681558	21680756	21681284	21682038	21682164	4851	51013	2	39346	0	290	75	1.0	1.0	1.0	1.0	0.0	chr2L:-:21680756-21681284:21681343-21681558:21682038-21682164
4852	FBgn0000559	EF2	chr2L	-	21680756	21681284	21679483	21680180	21682038	21682116	4852	57337	0	49018	2	603	75	1.0	1.0	1.0	1.0	0.0	chr2L:-:21679483-21680180:21680756-21681284:21682038-21682116
4853	FBgn0000559	EF2	chr2L	-	21680756	21681284	21677912	21679402	21682038	21682116	4853	46149	0	39083	3	603	75	1.0	1.0	1.0	0.999	0.001	chr2L:-:21677912-21679402:21680756-21681284:21682038-21682116
4854	FBgn0000559	EF2	chr2L	-	21679483	21680180	21677912	21679402	21682038	21682116	4854	90458	0	82294	3	772	75	1.0	1.0	1.0	1.0	0.0	chr2L:-:21677912-21679402:21679483-21680180:21682038-21682116
4855	FBgn0000559	EF2	chr2L	-	21679483	21680180	21677912	21679402	21680756	21681284	4855	101646	0	92229	2	772	75	1.0	1.0	1.0	1.0	0.0	chr2L:-:21677912-21679402:21679483-21680180:21680756-21681284
4870	FBgn0040056	CG17698	chr3L	+	23748423	23748716	23746189	23746544	23748771	23749058	4870	1139	0	632	1	368	75	1.0	1.0	1.0	0.992	0.008	chr3L:+:23746189-23746544:23748423-23748716:23748771-23749058
4883	FBgn0011642	Zyx	chr4	-	1057632	1057753	1057364	1057572	1057806	1058155	4883	571	0	357	1	196	75	1.0	1.0	1.0	0.993	0.007	chr4:-:1057364-1057572:1057632-1057753:1057806-1058155
4884	FBgn0011642	Zyx	chr4	-	1059418	1059836	1058209	1058504	1060412	1060634	4884	2400	0	2033	3	493	75	1.0	1.0	1.0	0.99	0.01	chr4:-:1058209-1058504:1059418-1059836:1060412-1060634
4885	FBgn0011642	Zyx	chr4	-	1059418	1059836	1059100	1059288	1060412	1060634	4885	2682	0	2263	2	493	75	1.0	1.0	1.0	0.994	0.006	chr4:-:1059100-1059288:1059418-1059836:1060412-1060634
4886	FBgn0011642	Zyx	chr4	-	1059418	1059836	1059100	1059288	1060740	1060918	4886	2546	0	2210	1	493	75	1.0	1.0	1.0	0.997	0.003	chr4:-:1059100-1059288:1059418-1059836:1060740-1060918
4894	FBgn0011642	Zyx	chr4	-	1060412	1060634	1059100	1059288	1060740	1060918	4894	628	0	510	1	297	75	1.0	1.0	1.0	0.992	0.008	chr4:-:1059100-1059288:1060412-1060634:1060740-1060918
