motifstart	region	seqclass	seqname
1000	seq3	moreincluded	chr2R:-:2494741-2495023:2515642-2515908:2521440-2522511
1000	seq3	moreincluded	chrX:+:11689200-11689543:11692798-11693177:11693546-11694740
1000	seq3	moreincluded	chr3L:-:27967243-27974140:27987737-27988702:28012380-28012483
1000	seq3	moreincluded	chr2L:+:20738503-20738975:20739191-20740063:20749270-20750941
1000	seq3	moreincluded	chr3R:-:24220214-24220343:24220531-24220563:24221114-24221435
1000	seq3	moreincluded	chrX:+:19887352-19887492:19899011-19899972:19900615-19901488
1000	seq3	moreincluded	chr3L:+:7512785-7513392:7513522-7513621:7513817-7514354
1000	seq3	moreincluded	chr3L:+:16959704-16959884:16966067-16966358:16967381-16968080
1000	seq3	moreincluded	chrX:+:2634826-2635031:2641124-2641361:2641589-2642093
1000	seq3	moreincluded	chr2L:+:1179126-1179196:1179451-1179525:1179859-1179937
1000	seq3	moreincluded	chr2L:-:8942109-8942452:8942508-8942655:8942826-8943071
1000	seq3	moreincluded	chrX:-:21628360-21628754:21628843-21629792:21629973-21630148
1000	seq3	moreincluded	chr2L:+:2857163-2857576:2859624-2859714:2864968-2865418
169	seq3	moreincluded	chr2L:+:17963378-17963605:17971871-17972003:17972262-17974868
170	seq3	moreincluded	chr2L:+:17963378-17963605:17971871-17972003:17972262-17974868
1000	seq3	moreincluded	chr3R:+:11238052-11238609:11238810-11238900:11238956-11239041
1000	seq3	moreincluded	chr3R:+:31405244-31405956:31410353-31410401:31433458-31433888
1000	seq3	moreincluded	chr2R:+:12612739-12612884:12613566-12614345:12615906-12616414
1000	seq3	moreincluded	chr2R:-:2494741-2495023:2521440-2522511:2553782-2553877
1000	seq3	moreincluded	chr3R:-:24560889-24562942:24576463-24576518:24582712-24582864
1000	seq3	moreincluded	chr2R:+:9475094-9475204:9475308-9475425:9476100-9476168
1000	seq3	moreincluded	chr3R:+:18919422-18919512:18920412-18921319:18925077-18925796
1000	seq3	moreincluded	chr3R:+:13749365-13750446:13752243-13755606:13756375-13756662
1000	seq3	moreincluded	chr3R:+:25519260-25519729:25574883-25574922:25595073-25595602
1000	seq3	moreincluded	chr2R:-:13950131-13950917:13951613-13951688:13954686-13954849
1000	seq3	moreincluded	chr2R:-:5120762-5121652:5121736-5121840:5121982-5122247
1000	seq3	moreincluded	chr3L:+:16959704-16959884:16960537-16960667:16967381-16968080
1000	seq3	moreincluded	chr2R:+:21013157-21013339:21013401-21013445:21013512-21013845
1000	seq3	moreincluded	chr2R:-:14091992-14092501:14114215-14114296:14139788-14140902
1000	seq3	moreincluded	chr2R:-:2553782-2553877:2564443-2564669:2565118-2565385
1000	seq3	moreincluded	chr2R:-:9271984-9272174:9272299-9272707:9274648-9275030
1000	seq3	moreincluded	chr2R:-:4727793-4727953:4728008-4728124:4728432-4728551
1000	seq3	moreincluded	chr4:-:188424-188523:189997-190061:193672-193829
1000	seq3	moreincluded	chr3R:+:14789556-14791252:14793442-14793888:14794528-14795868
1000	seq3	moreincluded	chr2R:+:12734920-12735119:12738435-12738504:12746608-12746661
1000	seq3	moreincluded	chr3L:+:16113211-16113365:16113895-16114141:16114311-16114720
1000	seq3	moreincluded	chr3L:-:21495598-21495868:21496420-21496741:21497290-21497494
1000	seq3	moreincluded	chr3R:-:31959034-31959127:31975447-31975965:31979522-31979619
1000	seq3	moreincluded	chr3L:-:1871573-1871917:1872353-1872470:1872581-1872735
1000	seq3	moreincluded	chrX:+:14924225-14924413:14925645-14925684:14926765-14926874
1000	seq3	moreincluded	chr3L:+:16113211-16113365:16113884-16114141:16114311-16114720
1000	seq3	moreincluded	chr2R:+:8665812-8665870:8666767-8666794:8674646-8674871
1000	seq3	moreincluded	chr3L:+:167475-167619:168580-168850:172060-174517
1000	seq3	moreincluded	chr3L:-:11166619-11167608:11167818-11167914:11168136-11169625
1000	seq3	moreincluded	chr2R:+:6752842-6752988:6753226-6753503:6754701-6754844
1000	seq3	moreincluded	chr3R:+:19671449-19671743:19688178-19688365:19696551-19696656
1000	seq3	moreincluded	chr4:+:663854-664340:664987-665305:665950-666932
1000	seq3	moreincluded	chr3L:+:14068807-14068927:14069085-14069396:14069891-14070369
1000	seq3	moreincluded	chr4:-:872126-872225:874245-874467:875202-875484
1000	seq3	moreincluded	chr4:-:903336-903471:906027-906997:907073-907550
1000	seq3	moreincluded	chr3L:-:25977966-25978150:26008060-26008177:26013542-26013721
1000	seq3	moreincluded	chr3R:+:9417939-9418000:9419782-9420047:9432028-9432839
1000	seq3	moreincluded	chr2R:-:17521831-17521900:17522852-17522960:17523499-17523571
1000	seq3	moreincluded	chr4:-:1195841-1196091:1196164-1196262:1196707-1196848
1000	seq3	moreincluded	chr2L:-:5074389-5074529:5075648-5075829:5077534-5077712
1000	seq3	moreincluded	chr2R:+:19141631-19142354:19151904-19152027:19158733-19159055
1000	seq3	moreincluded	chr3R:-:24220214-24220343:24220531-24220563:24221792-24221965
1000	seq3	moreincluded	chr2R:+:10105701-10105825:10106633-10106797:10107466-10109687
1000	seq3	moreincluded	chr3L:+:8468543-8468704:8468866-8468923:8469409-8469493
1000	seq3	moreincluded	chr2L:+:10232506-10232659:10233480-10233561:10233756-10234450
1000	seq3	moreincluded	chr2R:+:7502801-7503028:7503171-7503195:7503648-7503762
1000	seq3	moreincluded	chr3L:+:17879095-17879248:17879949-17880064:17880129-17880297
1000	seq3	moreincluded	chrX:+:11681717-11684254:11687461-11687635:11689200-11689543
1000	seq3	moreincluded	chr2L:-:11803784-11803898:11806047-11806157:11808013-11808972
1000	seq3	moreincluded	chrX:-:9095394-9095651:9096765-9096825:9097354-9097513
1000	seq3	moreincluded	chrX:-:13276434-13276547:13282165-13282229:13285202-13285632
1000	seq3	moreincluded	chr4:-:188424-188523:188577-189248:193672-193829
1000	seq3	moreincluded	chr3L:-:21726162-21726937:21728286-21728392:21728450-21728806
1000	seq3	moreincluded	chr2R:-:5120762-5121652:5121768-5121840:5121982-5122247
1000	seq3	moreincluded	chr2L:-:4994786-4994994:5004171-5004207:5004613-5004774
1000	seq3	moreincluded	chr2R:-:17520645-17520928:17521831-17521900:17524083-17524282
19	seq3	moreincluded	chr3R:-:30519646-30519763:30523227-30523329:30526242-30526375
1000	seq3	moreincluded	chr3R:-:10320045-10320830:10321154-10321226:10321464-10321582
1000	seq3	moreincluded	chr3R:-:13377532-13377661:13377889-13378285:13378401-13378784
1000	seq3	moreincluded	chr3R:+:26045728-26045827:26046535-26046592:26046732-26046909
1000	seq3	moreincluded	chr2L:-:6961894-6963554:6963743-6963855:6963938-6964074
1000	seq3	moreincluded	chr2L:+:8179871-8180029:8181983-8182049:8182304-8182450
1000	seq3	moreincluded	chr3R:+:9417939-9418000:9419806-9420047:9432028-9432839
1000	seq3	moreincluded	chr3R:+:4641962-4642008:4642283-4642428:4642568-4642658
1000	seq3	moreincluded	chr2L:-:17052-17212:19879-20020:21065-21376
1000	seq3	moreincluded	chr2R:-:18437574-18437612:18437939-18437977:18438207-18438275
1000	seq3	moreincluded	chr2R:-:5120762-5121652:5121772-5121840:5121982-5122247
103	seq3	moreincluded	chr3R:+:5486234-5486884:5487059-5487177:5487834-5488307
104	seq3	moreincluded	chr3R:+:5486234-5486884:5487059-5487177:5487834-5488307
108	seq3	moreincluded	chr3R:+:5486234-5486884:5487059-5487177:5487834-5488307
113	seq3	moreincluded	chr3R:+:5486234-5486884:5487059-5487177:5487834-5488307
114	seq3	moreincluded	chr3R:+:5486234-5486884:5487059-5487177:5487834-5488307
115	seq3	moreincluded	chr3R:+:5486234-5486884:5487059-5487177:5487834-5488307
116	seq3	moreincluded	chr3R:+:5486234-5486884:5487059-5487177:5487834-5488307
119	seq3	moreincluded	chr3R:+:5486234-5486884:5487059-5487177:5487834-5488307
120	seq3	moreincluded	chr3R:+:5486234-5486884:5487059-5487177:5487834-5488307
121	seq3	moreincluded	chr3R:+:5486234-5486884:5487059-5487177:5487834-5488307
122	seq3	moreincluded	chr3R:+:5486234-5486884:5487059-5487177:5487834-5488307
123	seq3	moreincluded	chr3R:+:5486234-5486884:5487059-5487177:5487834-5488307
124	seq3	moreincluded	chr3R:+:5486234-5486884:5487059-5487177:5487834-5488307
125	seq3	moreincluded	chr3R:+:5486234-5486884:5487059-5487177:5487834-5488307
126	seq3	moreincluded	chr3R:+:5486234-5486884:5487059-5487177:5487834-5488307
1000	seq3	moreincluded	chr3L:-:9400582-9400953:9401039-9401367:9402279-9402460
1000	seq3	moreincluded	chr2R:-:17520645-17520928:17523499-17523571:17524083-17524282
1000	seq3	moreincluded	chrX:-:21628360-21628754:21628847-21629792:21629973-21630148
1000	seq3	moreincluded	chr2R:+:19164142-19164175:19165163-19165528:19170685-19171161
1000	seq3	moreincluded	chr2R:-:17521705-17521900:17523823-17523898:17524083-17524282
1000	seq3	moreincluded	chr2R:+:12449199-12449782:12451668-12451712:12451974-12452916
1000	seq3	moreincluded	chr3L:-:9400582-9400953:9401039-9401606:9402279-9402460
1000	seq3	moreincluded	chr3R:+:19494212-19494318:19505867-19505936:19506247-19506338
1000	seq3	moreincluded	chr2R:-:24772597-24772795:24772940-24773003:24773211-24773301
1000	seq3	moreincluded	chr3L:-:27844504-27844604:27847424-27847485:27856783-27857935
1000	seq3	moreincluded	chrX:-:21628360-21628754:21628919-21629792:21629973-21630148
1000	seq3	moreincluded	chr2L:-:2310661-2310870:2323350-2323449:2330655-2330810
1000	seq3	moreincluded	chr2R:+:8076292-8076448:8077259-8077292:8077730-8078815
1000	seq3	moreincluded	chr2R:-:4727793-4727953:4728179-4728351:4728432-4728551
1000	seq3	moreincluded	chr2R:-:17520645-17520928:17523823-17523898:17524083-17524282
1000	seq3	moreincluded	chr2R:+:21502096-21502479:21507294-21507722:21510117-21510201
1000	seq3	moreincluded	chr3R:-:4426881-4427000:4428549-4428623:4428974-4429335
1000	seq3	moreincluded	chr2R:-:23519838-23520966:23522058-23522192:23523227-23523613
1000	seq3	moreincluded	chr3L:+:12851308-12851722:12852231-12852277:12852426-12852521
1000	seq3	moreincluded	chrX:-:8880291-8880400:8891561-8891623:8898183-8898332
1000	seq3	moreincluded	chr3R:+:4641962-4642008:4642288-4642428:4642568-4642658
1000	seq3	moreincluded	chr2R:-:5210501-5210874:5212328-5212467:5217344-5217435
1000	seq3	moreincluded	chr3R:-:11678943-11679184:11679353-11679398:11679566-11679690
1000	seq3	moreincluded	chr2R:-:19411159-19411271:19418556-19418605:19423593-19423797
1000	seq3	moreincluded	chr2R:-:9921609-9922003:9940744-9940953:9958123-9958858
1000	seq3	moreincluded	chr2L:+:17401112-17401290:17401515-17401581:17402374-17402485
1000	seq3	moreincluded	chr3R:+:11200408-11200568:11204564-11204831:11206905-11207138
1000	seq3	moreincluded	chr2R:+:12705171-12705636:12722304-12723006:12734920-12735119
1000	seq3	moreincluded	chr3R:+:29042166-29042240:29042825-29042857:29044366-29044437
1000	seq3	moreincluded	chr3L:-:826945-827001:827645-827697:827876-829851
1000	seq3	moreincluded	chrX:+:1773724-1774222:1778369-1778560:1778611-1778699
1000	seq3	moreincluded	chr3R:+:10117608-10117680:10118283-10118442:10118513-10120081
1000	seq3	moreincluded	chr2L:-:4994786-4994994:5004171-5004207:5008180-5009720
1000	seq3	moreincluded	chrX:-:16382905-16383167:16383323-16383511:16384587-16384908
1000	seq3	moreincluded	chr3R:-:12073325-12073616:12074458-12074893:12075173-12075422
1000	seq3	moreincluded	chr3L:-:21495598-21495868:21496426-21496741:21497290-21497494
1000	seq3	moreincluded	chr3L:-:19918241-19919290:19919358-19919520:19920153-19920986
1000	seq3	moreincluded	chr3R:+:13760244-13760362:13761307-13761777:13762700-13764667
1000	seq3	moreincluded	chr2R:-:2494741-2495023:2520578-2522511:2553782-2553877
1000	seq3	moreincluded	chr3L:-:8356403-8357935:8358015-8358072:8358555-8358940
1000	seq3	moreincluded	chrX:-:16382905-16383167:16383323-16383525:16384587-16384908
1000	seq3	moreincluded	chr3R:-:32056591-32059145:32061445-32061511:32066328-32068441
1000	seq3	moreincluded	chr2L:+:490834-491358:525391-525436:536022-536966
1000	seq3	moreincluded	chr3L:+:27140118-27140242:27146394-27146574:27146944-27147695
1000	seq3	moreincluded	chr3R:-:30386717-30386828:30386883-30387409:30387463-30387619
1000	seq3	moreincluded	chr2R:+:17050716-17051164:17051821-17053144:17053268-17053418
1000	seq3	moreincluded	chr2R:-:15271389-15271539:15272551-15272608:15274538-15274691
1000	seq3	moreincluded	chrX:+:15898954-15899074:15899443-15899455:15901543-15901747
1000	seq3	moreincluded	chr2R:+:10888075-10888225:10888282-10888396:10888470-10888821
1000	seq3	moreincluded	chr3R:-:13377532-13377661:13377889-13378318:13378401-13378784
1000	seq3	moreincluded	chr2L:-:11794326-11797741:11797828-11798041:11798664-11799150
1000	seq3	moreincluded	chr3L:-:2511162-2511763:2512148-2512157:2512294-2512472
1000	seq3	moreincluded	chrX:+:18373286-18373455:18375248-18375386:18375842-18376817
1000	seq3	moreincluded	chr2L:+:17401112-17401290:17401518-17401581:17402374-17402485
1000	seq3	moreincluded	chr2R:+:21205360-21205541:21205745-21205814:21208469-21209889
1000	seq3	moreincluded	chr3L:+:3183635-3183799:3183932-3184037:3184248-3185287
1000	seq3	moreincluded	chr3L:+:9972311-9972397:9972880-9973001:9973093-9974023
1000	seq3	moreincluded	chrX:+:23013494-23013681:23013818-23014108:23014452-23016586
1000	seq3	moreincluded	chr3R:+:15999845-16000059:16001188-16001406:16001751-16001916
1000	seq3	moreincluded	chr2R:-:6094556-6095071:6122881-6123847:6131065-6131841
1000	seq3	moreincluded	chr4:+:69652-69981:72816-72862:75067-75165
1000	seq3	moreincluded	chr3L:-:4598153-4599005:4612858-4612889:4625209-4625328
1000	seq3	moreincluded	chr3L:+:3183635-3183799:3183932-3183997:3184248-3185287
1000	seq3	moreincluded	chr2R:-:17520645-17520928:17522852-17522960:17524083-17524282
1000	seq3	moreincluded	chrX:-:22826161-22829277:22844758-22844901:22853806-22854332
1000	seq3	moreincluded	chr2L:-:19782420-19782825:19791269-19791341:19791763-19791882
1000	seq3	moreincluded	chr3L:-:17039555-17039630:17040137-17040210:17040438-17040601
1000	seq3	moreincluded	chrX:-:11883100-11883621:11884797-11885056:11886955-11887052
1000	seq3	moreincluded	chr2L:+:7032720-7033018:7034198-7034273:7035406-7035561
1000	seq3	moreincluded	chr2R:+:8666170-8666311:8666767-8666794:8674646-8674871
1000	seq3	moreincluded	chr2L:+:17963378-17963605:17969371-17969518:17972262-17974868
1000	seq3	moreincluded	chr3L:+:17879095-17879248:17879976-17880064:17880129-17880297
1000	seq3	moreincluded	chrX:+:4322625-4323155:4325347-4325616:4349003-4349587
1000	seq3	moreincluded	chr3L:-:15522559-15522580:15522967-15523464:15523832-15524137
1000	seq3	moreincluded	chr2L:+:8384454-8384540:8384699-8384895:8386216-8386385
1000	seq3	moreincluded	chr3R:-:12073325-12073616:12074203-12074893:12075173-12075422
1000	seq3	moreincluded	chrX:+:14924225-14924413:14925645-14925684:14926735-14926874
1000	seq3	moreincluded	chr2R:-:17523499-17523571:17523823-17523898:17524083-17524282
1000	seq3	moreincluded	chrX:-:20230440-20230617:20232116-20232164:20233422-20233443
1000	seq3	moreincluded	chrX:+:11794818-11795008:11795104-11795186:11795600-11795887
1000	seq3	moreincluded	chr2R:-:19399025-19399093:19406019-19406088:19407840-19407912
1000	seq3	moreincluded	chr4:+:532982-535880:536965-537075:537174-538373
1000	seq3	moreincluded	chr2R:+:6986833-6986933:6987637-6987688:6987780-6988265
1000	seq3	moreincluded	chr2R:-:16205900-16206079:16206171-16206227:16210189-16210397
1000	seq3	moreincluded	chrX:-:20235508-20235746:20235807-20235950:20236082-20236198
1000	seq3	moreincluded	chrX:+:3321040-3321217:3325926-3325965:3332441-3332546
1000	seq3	moreincluded	chr3L:-:4598153-4599005:4625209-4625393:4625936-4626132
1000	seq3	moreincluded	chr2L:+:18617255-18617724:18631742-18631774:18649597-18649627
103	seq3	moreincluded	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307
104	seq3	moreincluded	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307
108	seq3	moreincluded	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307
113	seq3	moreincluded	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307
114	seq3	moreincluded	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307
115	seq3	moreincluded	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307
116	seq3	moreincluded	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307
119	seq3	moreincluded	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307
120	seq3	moreincluded	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307
121	seq3	moreincluded	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307
122	seq3	moreincluded	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307
123	seq3	moreincluded	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307
124	seq3	moreincluded	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307
125	seq3	moreincluded	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307
126	seq3	moreincluded	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307
1000	seq3	moreincluded	chr3R:+:9767833-9768140:9768744-9768838:9768922-9770027
1000	seq3	moreincluded	chr3R:-:24000179-24000780:24002421-24002547:24003415-24003764
1000	seq3	moreincluded	chr4:-:188424-188523:188577-189248:189997-190061
1000	seq3	moreincluded	chr2L:+:1652774-1653835:1678868-1678920:1690116-1690755
1000	seq3	moreincluded	chr3L:-:25961359-25961540:25969033-25969180:25977966-25978150
1000	seq3	moreincluded	chr3R:-:21356810-21357364:21357475-21357758:21358004-21359069
11	seq3	moreincluded	chr2R:-:2494741-2495023:2522392-2522511:2553782-2553877
14	seq3	moreincluded	chr2R:-:2494741-2495023:2522392-2522511:2553782-2553877
1000	seq3	moreincluded	chr2L:+:13383736-13384022:13384656-13384794:13384983-13385671
1000	seq3	moreincluded	chr4:-:1040012-1040078:1043467-1043524:1045155-1045248
1000	seq3	moreincluded	chr3R:+:6652959-6653290:6654022-6654121:6654469-6654664
91	seq3	moreincluded	chr3R:-:14808626-14808811:14814248-14821283:14823862-14823986
92	seq3	moreincluded	chr3R:-:14808626-14808811:14814248-14821283:14823862-14823986
93	seq3	moreincluded	chr3R:-:14808626-14808811:14814248-14821283:14823862-14823986
96	seq3	moreincluded	chr3R:-:14808626-14808811:14814248-14821283:14823862-14823986
122	seq3	moreincluded	chr3R:-:14808626-14808811:14814248-14821283:14823862-14823986
123	seq3	moreincluded	chr3R:-:14808626-14808811:14814248-14821283:14823862-14823986
124	seq3	moreincluded	chr3R:-:14808626-14808811:14814248-14821283:14823862-14823986
125	seq3	moreincluded	chr3R:-:14808626-14808811:14814248-14821283:14823862-14823986
1000	seq3	moreincluded	chr2R:-:4719769-4720210:4722146-4722325:4726623-4726788
1000	seq3	moreincluded	chr3R:-:5239491-5239619:5243837-5244254:5251423-5251745
187	seq3	moreincluded	chr3L:-:21495598-21495868:21496819-21496907:21497290-21497494
1000	seq3	moreincluded	chr2L:-:7696027-7696206:7698373-7698551:7698724-7698992
1000	seq3	moreincluded	chr3L:-:830033-830341:830621-830728:830907-831242
1000	seq3	moreincluded	chr3R:-:5616643-5617649:5618478-5618869:5623774-5624125
1000	seq3	moreincluded	chr2R:+:24069999-24070242:24070767-24071004:24071990-24072224
1000	seq3	moreincluded	chr2L:+:13383736-13384022:13384526-13384794:13384983-13385671
1000	seq3	moreincluded	chr2L:-:7696027-7696206:7697976-7698130:7698724-7698992
4	seq3	moreincluded	chr3R:+:9355494-9355703:9355972-9356325:9356423-9357681
31	seq3	moreincluded	chr3R:-:13636365-13636525:13636970-13637078:13642298-13642427
